emp_id,Full_Name,Department,Job_Title,hire_date,Performance_Rating,Experience_Years,Status,Work_Mode,salary,Country,City,Age,Job_Level,Hire_Year,Tenure_Years,Years_Since_Hire,Is_Active,Performance_Score,Salary_Band,Hire_Month,Hire_Quarter
EMP-13091,Mr Franck Jennings,IT,Data Engineer,04-09-2013,Satisfactory,28,Active,Remote,36435,Germany,Munich,37,Senior,2013,12.9,13,1,2,Low,9,3
EMP-13092,Miss Abdul Zwaben,IT,Data Engineer,12-01-2017,Excellent,25,Active,On-site,66677,Poland,Warsaw,30,Junior,2017,9.6,9,1,4,Medium,1,1
EMP-13093,Prof. Lauren Koch,Sales,Sales Executive,18-06-2021,Good,27,Active,On-site,113706,Netherlands,The Hague,38,Director,2021,5.1,5,1,3,High,6,2
EMP-13094,Lindsey Garcia,HR,Talent Specialist,09-06-2022,Needs Improvement,21,Active,On-site,109999,Italy,Rome,33,Senior,2022,4.2,4,1,1,High,6,2
EMP-13095,Dipl.-Ing. Eleanor Wilkinson,Sales,Sales Director,04-02-2011,Good,26,Active,On-site,35000,Poland,Poznan,34,Mid,2011,15.5,15,1,3,Low,2,1
EMP-13096,Sig.Ra Tina Joubert,Sales,Business Development,01-10-2008,Satisfactory,25,Active,Hybrid,86217,United Kingdom,Edinburgh,38,Mid,2008,17.8,18,1,2,Medium,10,4
EMP-13097,Dott. Anna Gough,Sales,Sales Executive,04-10-2022,Excellent,17,Active,Hybrid,70121,Germany,Cologne,48,Junior,2022,3.8,4,1,4,Medium,10,4
EMP-13098,Mrs Morena Rees,Sales,Regional Lead,16-01-2011,Satisfactory,6,Resigned,On-site,82366,Poland,Krakow,44,Mid,2011,15.6,15,0,2,Medium,1,1
EMP-13099,Dott. Luce Joubert,Finance,Finance Manager,05-06-2013,Satisfactory,17,Active,On-site,68488,Poland,Poznan,39,Junior,2013,13.2,13,1,2,Medium,6,2
EMP-13100,Univ.Prof. Georges Baker,HR,HR Director,24-03-2023,Good,32,Active,On-site,89697,Poland,Krakow,46,Senior,2023,3.4,3,1,3,Medium,3,1
EMP-13101,Mr Bertrand Jennings,Finance,CFO,19-06-2009,Needs Improvement,23,Resigned,On-site,60537,Italy,Turin,26,Director,2009,17.1,17,0,1,Medium,6,2
EMP-13102,Gilbert Joubert,Sales,Sales Manager,27-09-2017,Good,5,Active,Hybrid,35000,United Kingdom,Paris,51,Senior,2017,8.9,9,1,3,Low,9,3
EMP-13103,Patricia Garcia,Operations,Logistics,20-02-2009,Needs Improvement,15,Terminated,On-site,71095,Poland,Krakow,43,Mid,2009,17.5,17,0,1,Medium,2,1
EMP-13104,Elena Van Den Nuwenhuysen,Operations,Supply Chain,20-05-2026,Good,23,Active,On-site,128970,Netherlands,The Hague,28,Mid,2026,0.2,0,1,3,High,5,2
EMP-13105,Miss Dex Wirth,Finance,Tax Specialist,20-12-2025,Needs Improvement,21,Active,Hybrid,70042,Germany,Frankfurt,56,Senior,2025,0.6,1,1,1,Medium,12,4
EMP-13106,Jeanne-Lee Erve,Sales,Regional Lead,30-10-2021,Good,18,Active,Hybrid,72562,United Kingdom,London,35,Senior,2021,4.8,5,1,3,Medium,10,4
EMP-13107,Mr Franck Pages,Operations,Supply Chain,05-04-2019,Good,14,Active,Remote,90429,Spain,Seville,38,Mid,2019,7.3,7,1,3,Medium,4,2
EMP-13108,Tina Young,Finance,Accountant,25-12-2011,Needs Improvement,0,Active,On-site,60468,Poland,Lodz,37,Mid,2011,14.6,15,1,1,Medium,12,4
EMP-13109,Mr Olivia Moulin,IT,Data Engineer,08-06-2010,Satisfactory,12,Active,Remote,69798,United Kingdom,Manchester,59,Senior,2010,16.2,16,1,2,Medium,6,2
EMP-13110,Clara Sureda,Finance,Financial Analyst,15-06-2018,Good,12,Active,On-site,72794,United Kingdom,London,27,Senior,2018,8.1,8,1,3,Medium,6,2
EMP-13111,Sig.Ra Lisanne-Florence Reed,Operations,Operations Manager,01-02-2020,Excellent,35,Resigned,On-site,35000,Germany,Hamburg,59,Senior,2020,6.5,6,0,4,Low,2,1
EMP-13112,Linus Koch,Sales,Sales Director,23-10-2012,Good,9,Resigned,Hybrid,106363,Italy,Turin,51,Senior,2012,13.8,14,0,3,High,10,4
EMP-13113,Prof. Jeanne Sureda,Finance,Tax Specialist,25-03-2021,Excellent,7,Resigned,Remote,143373,Italy,Turin,48,Junior,2021,5.4,5,0,4,High,3,1
EMP-13114,Luce Gough,HR,HR Director,11-06-2016,Good,21,Active,Hybrid,35000,Netherlands,The Hague,45,Director,2016,10.2,10,1,3,Low,6,2
EMP-13115,Felix Moulin,Operations,Supply Chain,15-10-2014,Satisfactory,22,Resigned,On-site,153903,Netherlands,Amsterdam,27,Mid,2014,11.8,12,0,2,High,10,4
EMP-13116,Sara Wieloch,Finance,Accountant,24-11-2019,Excellent,22,Active,Remote,113785,Italy,Turin,27,Mid,2019,6.7,7,1,4,High,11,4
EMP-13117,Linus Kohler,HR,HR Director,03-11-2009,Excellent,15,Active,Remote,61608,Germany,Cologne,54,Director,2009,16.8,17,1,4,Medium,11,4
EMP-13118,Hortense Wieloch,HR,HR Director,06-05-2015,Excellent,29,Active,Hybrid,61346,Spain,Barcelona,26,Director,2015,11.3,11,1,4,Medium,5,2
EMP-13119,Theodor Edwards,Finance,Finance Manager,23-01-2022,Excellent,17,Resigned,On-site,69445,Poland,Warsaw,48,Junior,2022,4.5,4,0,4,Medium,1,1
EMP-13120,Anastasia Renier,Finance,Tax Specialist,23-06-2011,Good,26,Active,Remote,71809,Italy,Turin,29,Mid,2011,15.1,15,1,3,Medium,6,2
EMP-13121,Prof. Reinhold Hellevoort,IT,DevOps Engineer,25-12-2025,Excellent,18,Active,On-site,117652,Poland,Poznan,47,Senior,2025,0.6,1,1,4,High,12,4
EMP-13122,Hortense Wirth,Operations,Operations Director,18-04-2012,Satisfactory,23,Active,Remote,76336,Spain,Barcelona,21,Senior,2012,14.3,14,1,2,Medium,4,2
EMP-13123,Linus Hellevoort,IT,Software Developer,20-06-2022,Good,0,Terminated,Hybrid,70895,France,Paris,39,Mid,2022,4.1,4,0,3,Medium,6,2
EMP-13124,Mr Micha Zwaben,HR,Recruiter,05-10-2021,Good,1,Resigned,On-site,55108,Spain,Barcelona,26,Mid,2021,4.8,5,0,3,Medium,10,4
EMP-13125,Univ.Prof. Franck Moreau,IT,Data Engineer,07-02-2020,Excellent,22,Active,Hybrid,67869,Poland,Poznan,40,Junior,2020,6.5,6,1,4,Medium,2,1
EMP-13126,Valentina Pincherle,HR,Recruiter,19-05-2013,Needs Improvement,28,Active,Hybrid,35000,United Kingdom,Edinburgh,34,Senior,2013,13.2,13,1,1,Low,5,2
EMP-13127,Prof. Eckehard Coolen,Finance,Tax Specialist,18-09-2017,Needs Improvement,4,Active,On-site,35000,Poland,Krakow,40,Junior,2017,8.9,9,1,1,Low,9,3
EMP-13128,Lindsey Wilson,Finance,Tax Specialist,10-10-2016,Good,17,Active,Hybrid,103748,Netherlands,Rotterdam,42,Mid,2016,9.8,10,1,3,High,10,4
EMP-13129,Dr. Bernard Bryan,HR,Talent Specialist,18-09-2019,Excellent,23,Active,On-site,98272,France,Paris,39,Senior,2019,6.9,7,1,4,High,9,3
EMP-13130,Abdul Henk,Finance,Accountant,04-10-2025,Satisfactory,6,Active,Remote,114018,United Kingdom,Edinburgh,32,Mid,2025,0.8,1,1,2,High,10,4
EMP-13131,Univ.Prof. Lindsey Gough,HR,HR Manager,02-04-2015,Good,11,Terminated,Remote,144489,Poland,Wroclaw,37,Senior,2015,11.3,11,0,3,High,4,2
EMP-13132,Lisanne Colas,HR,HR Manager,09-03-2015,Excellent,22,Resigned,Remote,58897,Netherlands,Eindhoven,59,Mid,2015,11.4,11,0,4,Medium,3,1
EMP-13133,Jenny Collin,Sales,Sales Manager,09-09-2012,Satisfactory,24,Active,Hybrid,78444,Poland,Poznan,23,Senior,2012,13.9,14,1,2,Medium,9,3
EMP-13134,Mrs Heinz Ruggeri,Sales,Sales Executive,07-04-2020,Good,10,Active,On-site,64947,Netherlands,Utrecht,23,Junior,2020,6.3,6,1,3,Medium,4,2
EMP-13135,Theodor Knappe,Sales,Sales Executive,28-03-2021,Excellent,2,Active,On-site,90032,Netherlands,Amsterdam,26,Junior,2021,5.4,5,1,4,Medium,3,1
EMP-13136,Jenny Knappe,IT,DevOps Engineer,15-08-2024,Satisfactory,33,Active,On-site,105516,Poland,Warsaw,44,Senior,2024,2,2,1,2,High,8,3
EMP-13137,Mrs Ernesto Zwaben,IT,Software Developer,19-06-2019,Needs Improvement,26,Active,On-site,121700,France,Nice,34,Mid,2019,7.1,7,1,1,High,6,2
EMP-13138,Mrs Andree Edwards,Finance,Financial Analyst,29-08-2014,Satisfactory,13,Resigned,On-site,52265,Netherlands,Utrecht,32,Senior,2014,11.9,12,0,2,Low,8,3
EMP-13139,Dipl.-Ing. Patricia Reed,Sales,Business Development,02-10-2013,Excellent,4,Active,Hybrid,163917,France,Lyon,40,Junior,2013,12.8,13,1,4,High,10,4
EMP-13140,Dr. Lauren Killer,Finance,Finance Manager,16-04-2013,Satisfactory,25,Resigned,Hybrid,87244,Poland,Krakow,34,Mid,2013,13.3,13,0,2,Medium,4,2
EMP-13141,Miss Jeanne Young,Sales,Sales Director,04-05-2011,Good,28,Active,Remote,103669,Netherlands,Utrecht,55,Director,2011,15.3,15,1,3,High,5,2
EMP-13142,Eleanor Pincherle,Sales,Sales Executive,19-07-2022,Excellent,5,Active,Hybrid,35000,Poland,Lodz,59,Senior,2022,4.1,4,1,4,Low,7,3
EMP-13143,Laurent Stiebitz,Sales,Business Development,15-10-2011,Satisfactory,7,Active,On-site,76119,Poland,Poznan,35,Junior,2011,14.8,15,1,2,Medium,10,4
EMP-13144,Eckehard Gough,Finance,Tax Specialist,23-02-2015,Satisfactory,30,Active,On-site,75705,Poland,Poznan,50,Director,2015,11.5,11,1,2,Medium,2,1
EMP-13145,Prof. Bertrand Nowak,Operations,Operations Analyst,24-07-2023,Needs Improvement,10,Active,Hybrid,134751,United Kingdom,Edinburgh,28,Mid,2023,3,3,1,1,High,7,3
EMP-13146,Univ.Prof. Felix Moulin,Operations,Logistics,09-08-2020,Good,21,Resigned,Hybrid,35000,France,Paris,33,Mid,2020,6,6,0,3,Low,8,3
EMP-13147,Dr. Lindsey Zwaben,HR,HR Director,26-10-2017,Good,12,Active,Hybrid,64788,Poland,Lodz,46,Senior,2017,8.8,9,1,3,Medium,10,4
EMP-13148,Mrs Andree-Jan Bryan,HR,HR Manager,06-06-2022,Good,14,Active,Remote,57354,Germany,London,55,Senior,2022,4.2,4,1,3,Medium,6,2
EMP-13149,Sig.Ra Nigel Eimer,IT,DevOps Engineer,18-05-2009,Good,17,Active,On-site,102895,United Kingdom,Birmingham,54,Junior,2009,17.2,17,1,3,High,5,2
EMP-13150,Prof. Annamaria Coolen,Operations,Supply Chain,14-03-2025,Good,21,Active,Remote,35000,France,Lyon,48,Junior,2025,1.4,1,1,3,Low,3,1
EMP-13151,Univ.Prof. Reinhold Velderman,Finance,Tax Specialist,10-08-2015,Good,13,Active,On-site,35000,Spain,Barcelona,32,Director,2015,11,11,1,3,Low,8,3
EMP-13152,Mr Eckehard Green,IT,Software Developer,18-07-2016,Good,13,Active,On-site,98021,France,Paris,49,Mid,2016,10.1,10,1,3,High,7,3
EMP-13153,Xavier Young,Operations,Supply Chain,15-01-2012,Good,21,Active,Hybrid,74160,United Kingdom,Leeds,51,Mid,2012,14.6,14,1,3,Medium,1,1
EMP-13154,Univ.Prof. Gilbert Killer,Sales,Business Development,15-10-2010,Needs Improvement,28,Active,Remote,75542,Spain,Seville,37,Mid,2010,15.8,16,1,1,Medium,10,4
EMP-13155,Miss Reinhold Knappe,HR,Talent Specialist,02-04-2008,Good,0,Active,Remote,35000,Italy,Turin,35,Senior,2008,18.3,18,1,3,Low,4,2
EMP-13156,Mr Olivia-Lindsey Moulin,Sales,Sales Manager,08-03-2026,Needs Improvement,8,Active,Hybrid,127033,Italy,Turin,28,Junior,2026,0.4,0,1,1,High,3,1
EMP-13157,Jeanne Baker,HR,HR Director,27-01-2009,Satisfactory,0,Active,On-site,123175,Netherlands,Amsterdam,31,Director,2009,17.5,17,1,2,High,1,1
EMP-13158,Dr. Andree Besnard,Finance,Finance Manager,24-03-2022,Satisfactory,0,Active,Hybrid,98004,Poland,Wroclaw,33,Junior,2022,4.4,4,1,2,High,3,1
EMP-13159,Univ.Prof. Nora Kohler,Finance,Finance Manager,03-01-2025,Good,35,Active,On-site,78103,France,Lyon,56,Mid,2025,1.6,1,1,3,Medium,1,1
EMP-13160,Dipl.-Ing. Gianluigi Zwaben,Sales,Sales Executive,08-01-2015,Satisfactory,0,Active,Remote,114305,Spain,Valencia,26,Mid,2015,11.6,11,1,2,High,1,1
EMP-13161,Annamaria Jennings,HR,HR Coordinator,18-07-2016,Good,17,Active,Hybrid,35000,Netherlands,Utrecht,59,Junior,2016,10.1,10,1,3,Low,7,3
EMP-13162,Mr Lauren-Bertrand Wieloch,HR,Talent Specialist,01-05-2008,Good,13,Active,On-site,65321,United Kingdom,Birmingham,30,Senior,2008,18.3,18,1,3,Medium,5,2
EMP-13163,Mr Lee Henk,IT,Data Engineer,18-07-2009,Excellent,11,Active,Hybrid,53074,Spain,Seville,41,Senior,2009,17.1,17,1,4,Low,7,3
EMP-13164,Sig.Ra Lindsey Bryan,Operations,Operations Director,01-08-2015,Good,28,Active,On-site,88603,Italy,Rome,44,Senior,2015,11,11,1,3,Medium,8,3
EMP-13165,Prof. Lindsey Renier,HR,Recruiter,11-11-2010,Good,28,Active,On-site,160899,Poland,Krakow,44,Director,2010,15.7,16,1,3,High,11,4
EMP-13166,Lindsey Garcia,HR,Recruiter,06-06-2011,Good,33,Active,On-site,66551,Poland,Warsaw,49,Junior,2011,15.2,15,1,3,Medium,6,2
EMP-13167,Nora Wirth,IT,Software Developer,22-07-2018,Good,21,Active,On-site,35000,United Kingdom,London,47,Junior,2018,8,8,1,3,Low,7,3
EMP-13168,Lisanne Bryan,HR,HR Director,26-02-2026,Needs Improvement,0,Resigned,Hybrid,139894,Netherlands,Amsterdam,21,Director,2026,0.4,0,0,1,High,2,1
EMP-13169,Mrs Xavier Coolen,Sales,Sales Executive,15-06-2009,Satisfactory,27,Active,Hybrid,59758,France,Nice,26,Mid,2009,17.1,17,1,2,Medium,6,2
EMP-13170,Lucie Reed,Sales,Sales Director,09-05-2020,Satisfactory,31,Active,Remote,116584,Netherlands,Eindhoven,49,Senior,2020,6.2,6,1,2,High,5,2
EMP-13171,Bertrand Koch,HR,Recruiter,25-04-2026,Good,17,Active,Remote,77151,France,Nice,34,Junior,2026,0.3,0,1,3,Medium,4,2
EMP-13172,Dr. Theodor Tomas,Operations,Operations Manager,25-08-2025,Good,10,Active,Remote,142863,Poland,Krakow,43,Mid,2025,1,1,1,3,High,8,3
EMP-13173,Univ.Prof. Lesley Hellevoort,IT,Software Developer,30-11-2011,Excellent,14,Active,Hybrid,96008,United Kingdom,Edinburgh,39,Mid,2011,14.7,15,1,4,High,11,4
EMP-13174,Jenny Kohler,Operations,Operations Director,28-07-2025,Good,13,Active,Hybrid,102958,France,Lyon,42,Director,2025,1,1,1,3,High,7,3
EMP-13175,Mr Valentina-Jan Pages,IT,DevOps Engineer,30-07-2021,Good,22,Active,Remote,35000,France,Marseille,45,Junior,2021,5,5,1,3,Low,7,3
EMP-13176,Jenny Knappe,Finance,Tax Specialist,09-11-2011,Good,8,Active,Remote,93903,Spain,Valencia,32,Director,2011,14.7,15,1,3,Medium,11,4
EMP-13177,Ernesto Diaz,HR,HR Director,08-08-2013,Needs Improvement,17,Active,On-site,127192,Poland,Krakow,33,Director,2013,13,13,1,1,High,8,3
EMP-13178,Georges Sanchez,HR,HR Director,04-11-2020,Satisfactory,0,Active,Remote,91915,France,Nice,54,Senior,2020,5.8,6,1,2,Medium,11,4
EMP-13179,Univ.Prof. Gianluigi Moreau,Operations,Supply Chain,23-02-2008,Satisfactory,6,Active,Hybrid,64780,Poland,Warsaw,35,Senior,2008,18.5,18,1,2,Medium,2,1
EMP-13180,Mrs Lisanne Jennings,Sales,Sales Manager,01-01-2011,Satisfactory,2,Active,Hybrid,94062,Netherlands,The Hague,42,Mid,2011,15.6,15,1,2,Medium,1,1
EMP-13181,Eleanor Sanchez,Sales,Sales Executive,19-05-2025,Excellent,0,Active,On-site,198156,Netherlands,The Hague,23,Director,2025,1.2,1,1,4,High,5,2
EMP-13182,Dr. Wayne Sanchez,Finance,Finance Manager,10-07-2010,Good,26,Active,Hybrid,53859,Italy,Rome,48,Senior,2010,16.1,16,1,3,Low,7,3
EMP-13183,Bertrand Carretero,Finance,Financial Analyst,22-03-2010,Satisfactory,10,Active,On-site,100546,Germany,Cologne,59,Mid,2010,16.4,16,1,2,High,3,1
EMP-13184,Miss Heinz Sureda,HR,Recruiter,03-02-2022,Satisfactory,16,Active,On-site,68183,United Kingdom,Birmingham,42,Junior,2022,4.5,4,1,2,Medium,2,1
EMP-13185,Florence Baker,IT,Software Developer,15-12-2018,Good,3,Active,Hybrid,48445,Italy,Turin,40,Mid,2018,7.6,8,1,3,Low,12,4
EMP-13186,Dipl.-Ing. Ernesto Wilson,IT,System Admin,22-06-2013,Excellent,22,Active,Hybrid,134509,United Kingdom,Edinburgh,38,Mid,2013,13.1,13,1,4,High,6,2
EMP-13187,Dipl.-Ing. Franck-Gilbert Rees,HR,HR Manager,10-11-2019,Good,16,Resigned,Hybrid,35000,Poland,Warsaw,50,Senior,2019,6.7,7,0,3,Low,11,4
EMP-13188,Mr Anna-Wayne Sureda,Sales,Regional Lead,16-03-2013,Good,28,Active,On-site,81461,Poland,Wroclaw,47,Junior,2013,13.4,13,1,3,Medium,3,1
EMP-13189,Univ.Prof. Anna Henk,Sales,Sales Executive,25-10-2008,Good,11,Active,Remote,111479,United Kingdom,Birmingham,50,Senior,2008,17.8,18,1,3,High,10,4
EMP-13190,Nigel Trommler,Sales,Sales Manager,13-03-2012,Satisfactory,29,Active,Remote,56694,Netherlands,Eindhoven,51,Mid,2012,14.4,14,1,2,Medium,3,1
EMP-13191,Theodor Pages,HR,HR Coordinator,16-05-2026,Satisfactory,35,Active,On-site,78340,United Kingdom,Leeds,21,Senior,2026,0.2,0,1,2,Medium,5,2
EMP-13192,Wayne Coolen,HR,HR Director,02-01-2021,Good,24,Active,On-site,143752,United Kingdom,London,38,Director,2021,5.6,5,1,3,High,1,1
EMP-13193,Lindsey Young,HR,HR Coordinator,26-11-2014,Good,0,Active,Remote,72348,Germany,Munich,43,Junior,2014,11.7,12,1,3,Medium,11,4
EMP-13194,Franck Gough,Operations,Operations Analyst,20-01-2024,Good,20,Terminated,On-site,101063,France,Paris,39,Senior,2024,2.5,2,0,3,High,1,1
EMP-13195,Dipl.-Ing. Anna Lindner,IT,DevOps Engineer,18-03-2010,Good,32,Active,Remote,70822,Spain,Seville,58,Junior,2010,16.4,16,1,3,Medium,3,1
EMP-13196,Sara Pincherle,Sales,Business Development,01-10-2014,Satisfactory,24,Active,On-site,118853,Spain,Seville,27,Junior,2014,11.8,12,1,2,High,10,4
EMP-13197,Lynn Stiebitz,HR,HR Director,07-10-2018,Good,14,Active,On-site,110022,Italy,Naples,49,Senior,2018,7.8,8,1,3,High,10,4
EMP-13198,Micha Velderman,IT,Data Engineer,07-08-2009,Good,7,Active,Hybrid,63430,Poland,Krakow,32,Director,2009,17,17,1,3,Medium,8,3
EMP-13199,William Nowak,HR,HR Manager,08-07-2024,Satisfactory,35,Active,Hybrid,60486,France,Marseille,21,Mid,2024,2.1,2,1,2,Medium,7,3
EMP-13200,Mrs Elena Erve,Operations,Supply Chain,12-05-2008,Satisfactory,30,Active,Hybrid,106025,United Kingdom,Leeds,42,Junior,2008,18.2,18,1,2,High,5,2
EMP-13201,Prof. Lucas Eimer,IT,IT Manager,26-06-2019,Excellent,31,Active,Hybrid,110785,Spain,Barcelona,32,Senior,2019,7.1,7,1,4,High,6,2
EMP-13202,Prof. Reinhold Moreau,HR,HR Coordinator,01-11-2012,Satisfactory,21,Resigned,Remote,99921,France,Nice,27,Senior,2012,13.8,14,0,2,High,11,4
EMP-13203,Dr. Morena Coolen,Sales,Regional Lead,24-02-2021,Good,14,Terminated,On-site,111451,Germany,Frankfurt,51,Mid,2021,5.4,5,0,3,High,2,1
EMP-13204,Linus Trommler,Finance,Finance Manager,05-02-2015,Good,0,Resigned,Hybrid,83414,United Kingdom,London,47,Mid,2015,11.5,11,0,3,Medium,2,1
EMP-13205,Lauren Tomas,HR,HR Manager,29-08-2010,Needs Improvement,17,Active,Hybrid,102722,Italy,Venice,42,Junior,2010,15.9,16,1,1,High,8,3
EMP-13206,Sig.Ra Wayne Vidal,Operations,Logistics,08-06-2013,Good,9,Active,On-site,87361,Italy,Naples,37,Director,2013,13.2,13,1,3,Medium,6,2
EMP-13207,Dott. Nigel Trommler,Finance,Tax Specialist,29-09-2019,Good,0,Active,Hybrid,61358,United Kingdom,Leeds,45,Mid,2019,6.9,7,1,3,Medium,9,3
EMP-13208,Dr. Bertrand Foster,Operations,Logistics,05-08-2023,Good,2,Terminated,Remote,95781,Poland,Poznan,37,Senior,2023,3,3,0,3,High,8,3
EMP-13209,Dott. Lee Joubert,IT,Software Developer,08-10-2024,Excellent,23,Active,Hybrid,149640,United Kingdom,London,58,Senior,2024,1.8,2,1,4,High,10,4
EMP-13210,Sig.Ra Lee-Lynn Wieloch,IT,System Admin,26-01-2026,Good,8,Active,Hybrid,54684,Netherlands,Amsterdam,40,Director,2026,0.5,0,1,3,Low,1,1
EMP-13211,Dipl.-Ing. Luce Carretero,Sales,Business Development,15-08-2025,Satisfactory,34,Resigned,On-site,35000,Spain,Valencia,45,Junior,2025,1,1,0,2,Low,8,3
EMP-13212,Mr Lee Velderman,Operations,Operations Analyst,29-12-2013,Satisfactory,14,Active,On-site,56150,United Kingdom,Manchester,37,Senior,2013,12.6,13,1,2,Medium,12,4
EMP-13213,Dott. Andree Lindner,IT,IT Manager,22-12-2016,Good,19,Active,On-site,54657,United Kingdom,London,48,Senior,2016,9.6,10,1,3,Low,12,4
EMP-13214,Miss Micha-Ernesto Wilkinson,Sales,Business Development,15-03-2014,Satisfactory,4,Active,Remote,58186,United Kingdom,Manchester,30,Mid,2014,12.4,12,1,2,Medium,3,1
EMP-13215,Dr. Heinz Gough,Sales,Sales Director,30-06-2019,Satisfactory,7,Active,On-site,93585,United Kingdom,Manchester,46,Senior,2019,7.1,7,1,2,Medium,6,2
EMP-13216,Sig.Ra Sarah Pincherle,Operations,Supply Chain,01-01-2008,Satisfactory,18,Resigned,On-site,140852,United Kingdom,Edinburgh,50,Mid,2008,18.6,18,0,2,High,1,1
EMP-13217,Sig.Ra Franck-Abdul Rossi,Sales,Sales Executive,20-06-2008,Needs Improvement,19,Active,Hybrid,82005,Spain,Madrid,49,Mid,2008,18.1,18,1,1,Medium,6,2
EMP-13218,Univ.Prof. Wayne Lindner,IT,Data Engineer,09-10-2009,Satisfactory,0,Active,Hybrid,114075,Italy,Milan,38,Senior,2009,16.8,17,1,2,High,10,4
EMP-13219,Dr. Ernesto Joubert,IT,System Admin,22-08-2024,Needs Improvement,2,Active,On-site,106068,United Kingdom,Birmingham,30,Senior,2024,2,2,1,1,High,8,3
EMP-13220,Mr Jenny Edwards,Operations,Logistics,09-07-2022,Good,21,Active,On-site,75131,United Kingdom,London,27,Senior,2022,4.1,4,1,3,Medium,7,3
EMP-13221,Jeanne Wieloch,Finance,Financial Analyst,25-06-2021,Good,14,Active,Remote,77182,Germany,Hamburg,58,Senior,2021,5.1,5,1,3,Medium,6,2
EMP-13222,Gilbert Colas,Finance,CFO,28-06-2024,Good,1,Active,Hybrid,35000,Italy,Venice,38,Senior,2024,2.1,2,1,3,Low,6,2
EMP-13223,Univ.Prof. Sofia Diaz,Sales,Regional Lead,03-09-2021,Good,2,Active,Hybrid,154674,Poland,Poznan,41,Mid,2021,4.9,5,1,3,High,9,3
EMP-13224,Anna De Vries,HR,Recruiter,01-10-2011,Satisfactory,28,Active,Hybrid,80717,Spain,Seville,32,Senior,2011,14.9,15,1,2,Medium,10,4
EMP-13225,Anastasia Harris,Operations,Operations Director,03-05-2010,Satisfactory,11,Active,On-site,69611,France,Nice,35,Senior,2010,16.3,16,1,2,Medium,5,2
EMP-13226,Dr. Tina Pincherle,IT,Software Developer,14-12-2017,Good,6,Active,On-site,89912,Germany,Cologne,43,Junior,2017,8.6,9,1,3,Medium,12,4
EMP-13227,Dipl.-Ing. Laurent Carretero,Operations,Operations Director,15-03-2020,Excellent,15,Active,Hybrid,74088,France,Toulouse,40,Director,2020,6.4,6,1,4,Medium,3,1
EMP-13228,Prof. Eckehard Pages,HR,Recruiter,18-11-2016,Good,18,Active,On-site,40719,United Kingdom,Leeds,33,Mid,2016,9.7,10,1,3,Low,11,4
EMP-13229,Lucas Lindner,Finance,CFO,18-12-2015,Needs Improvement,35,Active,Remote,55386,Germany,Frankfurt,57,Senior,2015,10.6,11,1,1,Medium,12,4
EMP-13230,Felix Velderman,IT,DevOps Engineer,06-02-2022,Good,5,Resigned,Hybrid,112828,France,Marseille,26,Mid,2022,4.5,4,0,3,High,2,1
EMP-13231,Mr Maartje Joubert,HR,HR Director,10-04-2011,Satisfactory,9,Active,Remote,57451,Poland,Wroclaw,35,Senior,2011,15.3,15,1,2,Medium,4,2
EMP-13232,Sig.Ra Gina Pages,HR,HR Director,10-07-2011,Good,12,Active,On-site,99726,Spain,Valencia,54,Director,2011,15.1,15,1,3,High,7,3
EMP-13233,Valentina Velderman,Operations,Operations Manager,13-06-2015,Needs Improvement,18,Active,Remote,60752,Spain,Madrid,53,Director,2015,11.2,11,1,1,Medium,6,2
EMP-13234,Eckehard Carretero,IT,DevOps Engineer,12-09-2008,Excellent,7,Active,On-site,60564,Germany,Cologne,44,Junior,2008,17.9,18,1,4,Medium,9,3
EMP-13235,Dr. Luce Sanchez,HR,Talent Specialist,03-02-2012,Good,21,Active,Remote,49451,Netherlands,Amsterdam,31,Mid,2012,14.5,14,1,3,Low,2,1
EMP-13236,Georges Colas,Sales,Business Development,06-02-2023,Satisfactory,7,Active,Remote,76923,Poland,Krakow,25,Senior,2023,3.5,3,1,2,Medium,2,1
EMP-13237,Jan Wilson,HR,Talent Specialist,14-04-2016,Good,19,Active,On-site,73869,United Kingdom,Manchester,33,Junior,2016,10.3,10,1,3,Medium,4,2
EMP-13238,Gilbert Gough,IT,Software Developer,30-12-2008,Good,21,Active,Hybrid,96200,Italy,Milan,42,Senior,2008,17.6,18,1,3,High,12,4
EMP-13239,Micha-Laurent Hopkins,Sales,Sales Director,06-05-2025,Satisfactory,6,Active,On-site,42181,Netherlands,Amsterdam,41,Senior,2025,1.3,1,1,2,Low,5,2
EMP-13240,Sig.Ra Lynn Garcia,IT,System Admin,05-10-2014,Satisfactory,35,Resigned,Remote,35000,Poland,Warsaw,45,Mid,2014,11.8,12,0,2,Low,10,4
EMP-13241,Jeanne Joubert,Sales,Sales Executive,14-11-2022,Good,32,Active,Remote,94881,Germany,Munich,42,Senior,2022,3.7,4,1,3,Medium,11,4
EMP-13242,Luce Stiebitz,Operations,Operations Manager,16-04-2019,Satisfactory,20,Active,Hybrid,75250,France,Nice,44,Senior,2019,7.3,7,1,2,Medium,4,2
EMP-13243,Dr. Lindsey Denis,Operations,Logistics,25-12-2013,Good,0,Active,Hybrid,63059,Italy,Venice,59,Junior,2013,12.6,13,1,3,Medium,12,4
